Station_ID,Latitude,Longitude,Address,Charger_Type,Cost_USD_per_kWh,Availability_pct,Distance_to_City_km,Usage_Stats_avg_users_day,Station_Operator,Charging_Capacity_kW,Connector_Types,Installation_Year,Renewable_Energy_Source,Reviews_Rating,Parking_Spots,Maintenance_Frequency
EVST01049,-32.170722,151.0349,"9987 Sydney St, Station Area",DC Fast,0.3085,70.0,13.79,41.3,ChargePoint,164,J1772,2022,Yes,4.8,17,Monthly
EVST01050,34.258453,-119.656174,"1405 San Francisco St, Station Area",AC Level 2,0.1893,50.3,11.62,17.4,ChargePoint,22,"CCS, Tesla Proprietary, Type 2",2016,No,,3,Monthly
EVST01051,51.242278,5.238944,"2331 Paris St, Station Area",AC Level 2,0.132,97.8,9.62,33.5,Blink,15,CCS,2014,No,,2,Bi-Annual
EVST01052,36.238793,137.153765,"3070 Tokyo St, Station Area",AC Level 2,0.1417,93.4,0.73,33.5,BP Pulse,11,Tesla Proprietary,2023,No,3.7,28,Monthly
EVST01053,50.473365,6.093091,"8889 Paris St, Station Area",DC Fast,0.2231,64.5,8.08,55.8,Blink,131,"CCS, J1772",2016,Yes,3.8,18,Bi-Annual
EVST01054,26.784086,75.836161,"4457 New Delhi St, Station Area",DC Fast,0.2408,99.9,44.21,13.5,ChargePoint,178,"CCS, CHAdeMO",2023,No,3.3,24,Monthly
EVST01055,36.528745,-120.94839,"2819 San Francisco St, Station Area",AC Level 2,0.1345,65.9,11.48,14.5,ChargePoint,20,"CHAdeMO, J1772",2013,Yes,4.0,8,Bi-Annual
EVST01056,28.832807,78.664747,"3223 New Delhi St, Station Area",AC Level 2,0.1483,72.9,2.3,48.7,ChargePoint,28,"CCS, CHAdeMO, Tesla Proprietary",2012,Yes,3.8,11,Quarterly
EVST01057,35.650643,138.156765,"5980 Tokyo St, Station Area",AC Level 2,0.2031,92.6,11.97,22.6,EVgo,22,"CCS, CHAdeMO",2023,Yes,3.6,18,Monthly
EVST01058,-33.444197,151.949202,"3870 Sydney St, Station Area",AC Level 1,0.0907,65.2,0.57,12.9,Electrify America,10,Tesla Proprietary,2013,No,3.8,20,Bi-Annual
EVST01059,37.302973,139.488999,"1404 Tokyo St, Station Area",AC Level 2,0.1226,72.5,2.92,21.5,EVgo,28,CHAdeMO,2012,Yes,4.5,11,Monthly
EVST01060,48.85957,0.703695,"8200 London St, Station Area",AC Level 1,0.0654,83.3,19.08,7.9,Shell Recharge,9,Type 2,2020,Yes,3.3,27,Bi-Annual
EVST01061,-32.408071,151.555308,"4222 Sydney St, Station Area",AC Level 2,0.1912,56.5,12.38,36.6,ChargePoint,16,CHAdeMO,2016,Yes,4.4,21,Bi-Annual
EVST01062,-33.856377,153.003809,"2567 Sydney St, Station Area",AC Level 2,0.1838,71.1,12.02,23.4,EVgo,22,"J1772, Tesla Proprietary, Type 2",2018,No,2.9,7,Annual
EVST01063,37.469227,-122.306301,"7283 San Francisco St, Station Area",AC Level 2,0.1508,65.5,8.45,31.2,Electrify America,28,"CCS, J1772, Type 2",2017,Yes,4.0,3,Bi-Annual
EVST01064,-36.075473,150.957489,"7452 Sydney St, Station Area",DC Fast,0.2779,83.8,16.22,17.0,Electrify America,164,CHAdeMO,2015,,4.0,1,Monthly
EVST01065,-33.114227,152.853396,"1551 Sydney St, Station Area",AC Level 2,0.1837,56.8,2.75,24.3,Shell Recharge,25,J1772,2018,No,2.7,25,Quarterly
EVST01066,32.055038,140.520894,"737 Tokyo St, Station Area",AC Level 2,0.1202,61.6,22.1,26.5,Blink,15,"J1772, Tesla Proprietary, Type 2",2015,No,3.9,24,Quarterly
EVST01067,29.586491,78.30672,"455 New Delhi St, Station Area",DC Fast,0.3196,85.6,12.42,71.6,EVgo,246,Type 2,2014,No,3.1,14,Quarterly
EVST01068,46.618441,1.35532,"7656 Paris St, Station Area",AC Level 2,0.2182,57.8,0.71,25.0,Electrify America,18,Tesla Proprietary,2014,No,2.9,21,Quarterly
EVST01069,35.756387,138.082406,"6257 Tokyo St, Station Area",AC Level 2,0.1562,71.1,13.42,27.0,ChargePoint,12,"CHAdeMO, Type 2",2013,No,3.9,26,Monthly
EVST01070,37.596147,-123.270983,"7919 San Francisco St, Station Area",AC Level 2,0.1267,85.6,6.69,41.7,Shell Recharge,20,"CHAdeMO, J1772, Tesla Proprietary",2018,No,4.2,5,Quarterly
EVST01071,-32.114493,150.278068,"6263 Sydney St, Station Area",AC Level 2,0.1623,88.3,6.55,18.6,Blink,10,Type 2,2019,No,4.3,29,Quarterly
EVST01072,51.239417,1.051499,"4017 London St, Station Area",AC Level 2,0.1359,54.7,13.63,24.3,ChargePoint,17,CHAdeMO,2012,No,4.2,15,Monthly
EVST01073,-34.910008,152.673276,"5895 Sydney St, Station Area",AC Level 1,0.0521,92.6,3.56,1.0,Electrify America,12,"CCS, CHAdeMO",2017,Yes,3.9,13,Annual
EVST01074,48.096696,2.119505,"7224 Paris St, Station Area",AC Level 2,0.171,86.2,0.63,12.2,Electrify America,20,J1772,2021,Yes,3.8,5,Bi-Annual
EVST01075,37.585524,141.796679,"3988 Tokyo St, Station Area",AC Level 2,0.1835,67.0,25.92,23.4,Shell Recharge,15,"CCS, CHAdeMO, Tesla Proprietary",2012,Yes,4.5,20,Quarterly
EVST01076,38.579345,-120.366696,"9150 San Francisco St, Station Area",AC Level 2,0.1407,88.2,25.92,36.6,Shell Recharge,22,"CHAdeMO, J1772",2015,Yes,3.7,18,Monthly
EVST01077,-34.447245,151.574398,"8995 Sydney St, Station Area",AC Level 2,0.1387,86.4,11.94,32.5,Blink,18,"CHAdeMO, Tesla Proprietary, Type 2",2024,No,3.8,1,Bi-Annual
EVST01078,37.42023,-123.652238,"8006 San Francisco St, Station Area",AC Level 1,0.0608,80.0,12.35,4.6,Tesla,9,"J1772, Type 2",2017,Yes,4.1,19,Monthly
EVST01079,33.325434,142.013365,"9921 Tokyo St, Station Area",AC Level 2,0.1455,77.9,12.93,24.2,BP Pulse,18,"CHAdeMO, J1772, Type 2",2012,No,3.3,5,Quarterly
EVST01080,29.196611,77.117474,"3904 New Delhi St, Station Area",DC Fast,0.2719,86.7,39.41,49.3,Blink,164,"CCS, CHAdeMO, Tesla Proprietary",2018,No,3.9,9,Bi-Annual
EVST01081,25.974176,77.398248,"1141 New Delhi St, Station Area",AC Level 2,0.1197,100.0,0.72,40.6,EVgo,16,"J1772, Tesla Proprietary, Type 2",2017,No,4.6,18,Monthly
EVST01082,29.741595,76.699592,"4842 New Delhi St, Station Area",AC Level 2,0.2068,78.9,0.41,37.0,BP Pulse,35,"CCS, J1772, Type 2",2014,Yes,2.7,23,Monthly
EVST01083,28.806832,75.874315,"7458 New Delhi St, Station Area",AC Level 2,0.164,90.4,2.55,48.1,ChargePoint,25,"CCS, J1772, Tesla Proprietary",2012,No,4.1,4,Monthly
EVST01084,52.437028,0.149241,"7793 Paris St, Station Area",AC Level 2,0.1672,87.2,7.23,44.8,BP Pulse,21,"CHAdeMO, J1772, Tesla Proprietary",2023,Yes,4.6,14,Quarterly
EVST01085,49.857197,0.821502,"3885 London St, Station Area",DC Fast,0.3442,92.8,11.5,53.1,EVgo,135,"CCS, CHAdeMO",2022,Yes,3.8,9,Quarterly
EVST01086,28.459907,76.033898,"2926 New Delhi St, Station Area",AC Level 2,0.1731,97.7,5.89,21.8,Shell Recharge,19,"J1772, Tesla Proprietary",2020,No,2.8,21,Monthly
EVST01087,-31.171368,155.798597,"4454 Sydney St, Station Area",AC Level 2,0.1376,59.7,8.95,21.2,Tesla,18,"J1772, Tesla Proprietary, Type 2",2012,Yes,4.4,25,Annual
EVST01088,30.400984,75.57989,"8038 New Delhi St, Station Area",DC Fast,0.3136,58.3,4.78,56.5,Electrify America,111,Type 2,2023,No,3.2,19,Bi-Annual
EVST01089,47.812282,0.466126,"606 Paris St, Station Area",DC Fast,0.2865,79.3,5.14,49.0,Electrify America,234,CCS,2018,Yes,3.8,24,Monthly
EVST01090,38.110851,-121.654192,"3281 San Francisco St, Station Area",DC Fast,0.3219,72.5,3.68,50.2,ChargePoint,122,"CCS, CHAdeMO",2018,No,4.3,14,Quarterly
EVST01091,48.859599,4.64617,"2299 Paris St, Station Area",AC Level 1,0.0868,78.5,7.45,8.6,Tesla,3,Tesla Proprietary,2023,Yes,5.0,18,Quarterly
EVST01092,36.099134,139.747184,"8059 Tokyo St, Station Area",AC Level 1,0.5506493522362527,89.9,1.07,166.65675843808876,BP Pulse,5,Type 2,2017,No,4.4,9,Quarterly
EVST01093,27.565879,78.067364,"4696 New Delhi St, Station Area",AC Level 2,0.1101,96.6,0.67,46.2,BP Pulse,27,CCS,2015,Yes,4.2,29,Quarterly
EVST01094,35.542219,136.884979,"868 Tokyo St, Station Area",AC Level 2,0.1544,70.9,5.55,28.6,BP Pulse,21,"CCS, J1772, Type 2",2015,No,3.1,6,Monthly
EVST01095,49.110321,-1.144067,"2618 London St, Station Area",AC Level 2,0.1439,85.9,3.5,30.7,Tesla,21,"CHAdeMO, Type 2",2024,Yes,4.4,27,Monthly
EVST01096,37.977585,-124.029824,"444 San Francisco St, Station Area",DC Fast,0.2055,59.8,3.53,88.7,Tesla,208,"CHAdeMO, J1772, Tesla Proprietary",2019,No,3.3,22,Monthly
EVST01097,29.288931,74.366431,"4755 New Delhi St, Station Area",AC Level 2,0.1652,76.7,18.54,23.2,Tesla,18,"CCS, Tesla Proprietary",2019,No,4.1,29,Monthly
EVST01098,-34.209929,151.38477,"9975 Sydney St, Station Area",AC Level 1,0.0993,51.1,44.19,1.0,Tesla,8,Tesla Proprietary,2019,No,3.5,19,Quarterly
EVST01099,35.352324,-125.783641,"5672 San Francisco St, Station Area",AC Level 1,0.1306,75.2,7.69,16.5,Tesla,6,,2014,Yes,3.9,11,Annual
EVST01100,37.158998,137.667006,"8693 Tokyo St, Station Area",AC Level 2,0.1383,77.3,1.39,49.2,ChargePoint,25,"CCS, Type 2",2017,No,4.1,9,Quarterly
EVST01101,36.222988,138.844509,"7425 Tokyo St, Station Area",AC Level 2,0.1338,86.8,12.26,18.2,ChargePoint,20,"CCS, CHAdeMO, J1772",2024,No,3.3,6,Annual
EVST01102,34.587177,138.403371,"8827 Tokyo St, Station Area",DC Fast,0.2445,82.5,6.55,48.1,Tesla,138,"CHAdeMO, Tesla Proprietary, Type 2",2013,No,4.3,29,Quarterly
EVST01103,28.192999,77.803613,"3110 New Delhi St, Station Area",AC Level 1,0.0842,67.9,11.37,4.7,Blink,9,"CHAdeMO, Tesla Proprietary",2024,No,2.9,4,Monthly
EVST01104,35.523896,-121.96103,"9511 San Francisco St, Station Area",AC Level 2,0.1561,50.3,8.05,34.4,Blink,26,Type 2,2015,No,3.9,24,Bi-Annual
EVST01105,49.969285,1.212898,"2386 London St, Station Area",AC Level 2,0.1257,55.8,0.94,48.3,ChargePoint,21,"CHAdeMO, Type 2",2015,No,3.6,21,Monthly
EVST01106,50.700683,1.000776,"4383 London St, Station Area",AC Level 2,0.1448,98.7,8.49,43.9,Electrify America,20,"Tesla Proprietary, Type 2",2012,No,4.2,4,Monthly
EVST01107,53.350031,1.583419,"6812 London St, Station Area",AC Level 2,0.0906,96.1,8.27,45.5,BP Pulse,30,"J1772, Tesla Proprietary, Type 2",2020,Yes,4.9,27,Annual
EVST01108,27.654645,77.206122,"2868 New Delhi St, Station Area",DC Fast,0.3463,66.3,29.0,66.8,Tesla,179,"J1772, Type 2",2016,Yes,4.0,5,Quarterly
EVST01109,29.57422,77.6642,"2645 New Delhi St, Station Area",AC Level 2,0.1269,62.9,19.16,19.8,BP Pulse,20,"CCS, Tesla Proprietary",2017,No,4.2,5,Annual
EVST01110,36.967426,-121.652129,"1300 San Francisco St, Station Area",AC Level 2,0.149,71.8,34.8,16.1,Shell Recharge,19,J1772,2019,No,3.5,16,Monthly
EVST01111,49.228521,2.564685,"43 Paris St, Station Area",DC Fast,0.2287,84.5,22.83,51.3,ChargePoint,201,"Tesla Proprietary, Type 2",2020,No,3.6,3,Bi-Annual
EVST01112,51.295307,-0.723591,"5012 London St, Station Area",AC Level 1,0.0684,67.8,0.98,9.8,ChargePoint,7,"CCS, J1772, Tesla Proprietary",2024,Yes,4.1,3,Monthly
EVST01113,52.816985,-0.626464,"9866 London St, Station Area",DC Fast,0.286,53.4,0.53,34.3,ChargePoint,142,"CCS, Tesla Proprietary",2019,Yes,3.9,19,Quarterly
EVST01114,50.705183,-1.354138,"2201 London St, Station Area",AC Level 2,0.1497,70.1,16.72,25.5,ChargePoint,23,CCS,2014,Yes,3.6,28,Bi-Annual
EVST01115,49.148608,0.504625,"4401 London St, Station Area",AC Level 2,0.1644,63.0,12.18,33.6,Tesla,24,"CHAdeMO, Tesla Proprietary, Type 2",2021,No,3.8,2,Quarterly
EVST01116,33.603276,139.509277,"9354 Tokyo St, Station Area",DC Fast,0.372,66.2,0.77,51.9,Blink,147,J1772,2012,No,3.0,19,Quarterly
EVST01117,27.816084,76.214239,"7722 New Delhi St, Station Area",AC Level 2,0.172,58.1,1.14,21.5,BP Pulse,28,"CCS, J1772, Tesla Proprietary",2022,Yes,4.1,18,Bi-Annual
EVST01118,46.98301,1.358833,"41 Paris St, Station Area",AC Level 2,0.1789,82.9,10.12,45.8,Tesla,28,J1772,2015,Yes,3.9,2,Bi-Annual
EVST01119,-33.253482,149.393702,"5005 Sydney St, Station Area",AC Level 2,0.1934,76.3,4.76,35.9,Blink,25,"CHAdeMO, Type 2",2021,Yes,4.4,5,Monthly
EVST01120,34.977548,141.118562,"1432 Tokyo St, Station Area",DC Fast,0.3285,63.5,10.89,33.1,BP Pulse,219,"CHAdeMO, J1772, Tesla Proprietary",2014,No,2.9,13,Monthly
EVST01121,41.33681,-122.301473,"2470 San Francisco St, Station Area",AC Level 2,0.1489,77.7,3.43,34.9,BP Pulse,22,"J1772, Tesla Proprietary, Type 2",2017,No,3.6,21,Annual
EVST01122,35.168328,-123.7136,"2465 San Francisco St, Station Area",AC Level 2,0.1803,74.6,2.3,40.9,Electrify America,25,CHAdeMO,2021,Yes,4.0,7,Quarterly
EVST01123,51.81285,1.085022,"6124 London St, Station Area",DC Fast,0.3537,89.8,26.18,64.6,Electrify America,200,"CCS, CHAdeMO",2020,Yes,4.5,13,Quarterly
EVST01124,49.81547,-0.968473,"1990 London St, Station Area",AC Level 2,0.1695,97.8,3.17,18.2,BP Pulse,27,"CHAdeMO, Tesla Proprietary",2012,No,3.4,15,Monthly
EVST01125,27.873798,75.099249,"2519 New Delhi St, Station Area",AC Level 2,0.1064,56.5,19.18,35.9,Tesla,27,"CCS, J1772, Tesla Proprietary",2012,No,3.8,21,Monthly
EVST01126,28.826029,78.740833,"2258 New Delhi St, Station Area",AC Level 1,0.0632,94.2,3.1,16.0,Shell Recharge,8,"CHAdeMO, J1772, Tesla Proprietary",2024,No,3.8,8,Annual
EVST01127,25.125843,76.403355,"3569 New Delhi St, Station Area",AC Level 2,0.1418,85.2,0.1,39.2,ChargePoint,32,Tesla Proprietary,2018,No,3.7,20,Quarterly
EVST01128,49.211839,1.738851,"6560 Paris St, Station Area",AC Level 1,0.0956,84.6,0.11,14.9,Tesla,6,"CCS, CHAdeMO, Tesla Proprietary",2023,No,3.8,25,Bi-Annual
EVST01129,51.710961,2.41397,"3999 Paris St, Station Area",AC Level 1,0.0796,68.7,5.64,10.4,EVgo,7,,2012,No,3.1,17,Monthly
EVST01130,48.176443,4.066084,"3275 Paris St, Station Area",AC Level 2,0.1841,67.2,9.63,39.2,ChargePoint,21,"CHAdeMO, J1772, Type 2",2018,No,3.8,21,Monthly
EVST01131,36.065912,139.680356,"5175 Tokyo St, Station Area",AC Level 1,0.1063,50.3,0.84,1.0,ChargePoint,6,"CCS, CHAdeMO, Type 2",2019,Yes,3.4,5,Quarterly
EVST01132,-32.331417,149.410624,"6150 Sydney St, Station Area",AC Level 2,0.186,99.1,3.81,34.0,ChargePoint,12,"CCS, J1772, Type 2",2023,Yes,4.6,27,Bi-Annual
EVST01133,-34.11473,152.025116,"154 Sydney St, Station Area",DC Fast,0.3603,80.3,4.47,42.8,Blink,219,Type 2,2021,Yes,4.1,9,Monthly
EVST01134,-34.74024,150.481815,"8901 Sydney St, Station Area",AC Level 2,0.1189,70.1,4.4,34.3,ChargePoint,17,CHAdeMO,2020,No,4.4,6,Quarterly
EVST01135,45.442995,5.184086,"9163 Paris St, Station Area",DC Fast,0.3241,77.2,12.53,49.0,EVgo,158,"CCS, CHAdeMO, Type 2",2015,No,2.2,16,Quarterly
EVST01136,38.736386,-122.42108,"6025 San Francisco St, Station Area",DC Fast,0.2696,52.0,3.92,31.0,Shell Recharge,79,"CCS, Tesla Proprietary",2024,Yes,3.6,12,Monthly
EVST01137,-34.038553,147.856747,"5745 Sydney St, Station Area",AC Level 2,0.1005,58.7,7.05,45.1,Tesla,25,CCS,2016,No,2.7,14,Quarterly
EVST01138,34.157174,140.186347,"6944 Tokyo St, Station Area",DC Fast,0.2856,81.2,6.47,65.4,Electrify America,111,"CHAdeMO, J1772",2015,No,3.0,24,Quarterly
EVST01139,-33.678905,154.126197,"4408 Sydney St, Station Area",DC Fast,0.3662,75.7,3.89,67.6,ChargePoint,93,"J1772, Type 2",2021,Yes,4.8,16,Monthly
EVST01140,47.981079,4.71608,"3655 Paris St, Station Area",AC Level 2,0.1638,89.4,1.07,45.9,Shell Recharge,23,"J1772, Type 2",2024,No,4.1,11,Quarterly
EVST01141,27.821261,79.955431,"3527 New Delhi St, Station Area",DC Fast,0.4009,82.9,2.77,38.6,ChargePoint,115,"CCS, CHAdeMO, Tesla Proprietary",2023,No,3.5,24,Monthly
EVST01142,36.585637,138.12066,"1598 Tokyo St, Station Area",AC Level 1,0.0835,80.1,0.1,6.1,Blink,6,"CCS, CHAdeMO",2014,Yes,3.7,11,Bi-Annual
EVST01143,26.606326,78.577229,"8411 New Delhi St, Station Area",DC Fast,0.4224,90.8,4.65,30.1,EVgo,159,CHAdeMO,2022,No,3.2,28,Bi-Annual
EVST01144,30.184873,76.126008,"3206 New Delhi St, Station Area",AC Level 2,0.1553,53.4,9.16,29.1,BP Pulse,26,"J1772, Tesla Proprietary, Type 2",2016,Yes,3.8,29,Bi-Annual
EVST01145,49.410871,0.208634,"2844 London St, Station Area",AC Level 1,0.0804,84.5,7.68,4.7,BP Pulse,5,Type 2,2014,No,3.5,14,Quarterly
EVST01146,34.682148,137.740871,"9641 Tokyo St, Station Area",AC Level 2,0.1116,85.8,16.77,37.3,Electrify America,17,CHAdeMO,2024,No,3.4,23,Quarterly
EVST01147,51.741019,1.385516,"5067 Paris St, Station Area",DC Fast,0.3555,63.8,6.59,42.0,Electrify America,151,"CHAdeMO, Tesla Proprietary, Type 2",2024,No,2.5,21,Quarterly
EVST01148,-32.177768,150.19493,"6217 Sydney St, Station Area",AC Level 2,0.1349,59.8,2.32,33.9,EVgo,25,CHAdeMO,2016,No,3.7,25,Quarterly
EVST01149,-33.722394,152.557133,"2454 Sydney St, Station Area",AC Level 2,0.1306,60.7,2.11,21.1,Tesla,29,"CCS, Tesla Proprietary, Type 2",2012,Yes,4.2,14,Monthly
EVST01150,27.203105,78.410079,"2775 New Delhi St, Station Area",AC Level 2,0.1884,59.9,10.44,1.0,ChargePoint,17,CCS,2014,Yes,3.5,12,Bi-Annual
EVST01151,34.882292,140.06553,"7282 Tokyo St, Station Area",AC Level 2,0.1847,76.2,0.94,43.1,Blink,20,CCS,2019,No,2.9,9,Monthly
EVST01152,48.966513,0.326568,"4509 Paris St, Station Area",DC Fast,0.3566,56.8,0.85,80.3,BP Pulse,209,CHAdeMO,2012,Yes,3.2,17,Quarterly
EVST01153,35.732485,139.182841,"1478 Tokyo St, Station Area",DC Fast,0.2819,83.0,25.54,59.5,BP Pulse,249,"CCS, J1772, Type 2",2014,No,4.4,18,Quarterly
EVST01154,28.477594,76.089825,"8354 New Delhi St, Station Area",AC Level 2,0.1485,55.3,5.39,37.7,Blink,17,Tesla Proprietary,2013,Yes,3.8,14,Quarterly
EVST01155,51.461151,1.176714,"4027 London St, Station Area",AC Level 2,0.1482,51.3,5.1,43.2,Blink,18,,2024,Yes,4.6,10,Quarterly
EVST01156,48.535037,4.119477,"6684 Paris St, Station Area",AC Level 1,0.0957,66.0,8.11,18.0,Blink,8,"Tesla Proprietary, Type 2",2016,No,4.0,14,Quarterly
EVST01157,35.611932,-120.834822,"3413 San Francisco St, Station Area",AC Level 2,0.1966,59.6,18.57,46.1,EVgo,19,Tesla Proprietary,2016,No,4.0,15,Quarterly
EVST01158,27.839134,76.076171,"5606 New Delhi St, Station Area",DC Fast,0.3184,99.4,14.45,41.4,Blink,112,CCS,2017,No,4.8,4,Annual
EVST01159,37.048136,135.541,"7755 Tokyo St, Station Area",DC Fast,0.3987,65.1,5.34,78.6,Tesla,162,"CHAdeMO, J1772",2012,No,3.8,20,Quarterly
EVST01160,33.623699,136.999857,"8850 Tokyo St, Station Area",AC Level 2,0.1769,61.1,10.61,27.8,ChargePoint,30,,2019,No,3.1,25,Monthly
EVST01161,48.572267,4.48464,"2074 Paris St, Station Area",AC Level 2,0.5616914992339544,59.8,5.41,159.7357003380623,ChargePoint,15,"CCS, Tesla Proprietary, Type 2",2023,No,4.1,10,Bi-Annual
EVST01162,34.446569,139.048418,"6724 Tokyo St, Station Area",AC Level 2,0.1749,68.7,18.05,34.5,Blink,29,"CCS, J1772, Type 2",2022,No,3.4,12,Monthly
EVST01163,28.780926,76.082913,"9145 New Delhi St, Station Area",AC Level 2,0.2012,80.3,8.95,3.7,Electrify America,19,"CHAdeMO, Tesla Proprietary",2015,No,3.6,3,Monthly
EVST01164,48.27365,4.81619,"6427 Paris St, Station Area",AC Level 2,0.2099,89.1,7.4,21.5,Blink,24,"CCS, J1772, Tesla Proprietary",2012,No,,17,Monthly
EVST01165,51.07269,4.24994,"1431 Paris St, Station Area",DC Fast,0.3593,68.2,7.74,77.5,EVgo,230,"CHAdeMO, J1772",2022,No,3.2,13,Quarterly
EVST01166,38.534775,-122.382727,"1898 San Francisco St, Station Area",AC Level 2,0.1508,81.3,1.07,35.9,Tesla,24,"CCS, J1772, Type 2",2022,Yes,3.9,25,Quarterly
EVST01167,35.807195,-122.859505,"2028 San Francisco St, Station Area",DC Fast,0.2892,74.1,18.58,24.3,Electrify America,135,"CHAdeMO, J1772",2023,No,4.0,27,Quarterly
EVST01168,36.683042,139.452148,"1064 Tokyo St, Station Area",AC Level 2,0.1673,92.3,24.24,35.6,Blink,26,"CCS, Tesla Proprietary, Type 2",2019,Yes,,23,Bi-Annual
EVST01169,27.451922,77.549744,"7536 New Delhi St, Station Area",AC Level 1,0.1135,78.5,1.61,16.9,Electrify America,7,"CCS, J1772",2018,No,4.3,7,Quarterly
EVST01170,27.748405,79.609071,"9650 New Delhi St, Station Area",AC Level 2,0.163,64.5,0.42,25.6,Blink,25,J1772,2021,No,3.1,6,Monthly
EVST01171,49.327329,2.985901,"5168 Paris St, Station Area",AC Level 2,0.1636,85.2,4.35,29.5,Tesla,21,"J1772, Tesla Proprietary",2020,No,3.1,15,Quarterly
EVST01172,48.118979,3.441244,"5988 Paris St, Station Area",AC Level 2,0.1515,91.0,3.89,17.3,EVgo,26,"CCS, CHAdeMO, Type 2",2021,No,4.8,18,Bi-Annual
EVST01173,37.015484,141.404205,"7736 Tokyo St, Station Area",AC Level 2,0.1402,73.3,7.39,44.8,BP Pulse,15,CCS,2015,No,2.8,1,Quarterly
EVST01174,50.345635,-1.882314,"4157 London St, Station Area",DC Fast,0.2919,99.4,1.69,41.1,BP Pulse,99,"CHAdeMO, J1772, Tesla Proprietary",2023,Yes,4.1,15,Quarterly
EVST01175,36.84648,-121.287107,"4724 San Francisco St, Station Area",AC Level 2,0.5804823601498222,94.0,3.18,165.67352018933383,Electrify America,15,Type 2,2012,No,4.8,3,Quarterly
EVST01176,34.691644,139.208447,"5890 Tokyo St, Station Area",DC Fast,0.3859,59.8,5.6,27.4,BP Pulse,147,"CCS, J1772, Type 2",2013,No,3.7,8,Quarterly
EVST01177,50.658942,-3.901943,"3046 London St, Station Area",DC Fast,0.288,89.3,0.82,47.3,ChargePoint,74,J1772,2020,Yes,3.8,11,Quarterly
EVST01178,53.156187,-3.320054,"618 London St, Station Area",AC Level 2,0.1516,80.0,1.62,50.8,Tesla,19,"CCS, Type 2",2019,Yes,3.0,2,Bi-Annual
EVST01179,52.450594,-1.654976,"5677 London St, Station Area",AC Level 2,0.124,76.7,11.22,29.5,ChargePoint,16,Type 2,2019,No,3.7,8,Monthly
EVST01180,40.339816,-121.622565,"8220 San Francisco St, Station Area",AC Level 2,0.1715,75.7,0.94,42.2,Blink,29,Type 2,2023,Yes,4.4,19,Monthly
EVST01181,52.258066,2.522899,"733 Paris St, Station Area",AC Level 2,0.191,92.7,24.6,41.2,EVgo,17,Tesla Proprietary,2023,No,2.4,29,Bi-Annual
EVST01182,27.067824,77.48555,"2167 New Delhi St, Station Area",DC Fast,0.3812,80.5,8.76,51.3,Electrify America,86,"CCS, J1772, Type 2",2021,No,3.5,23,Bi-Annual
EVST01183,-33.763171,154.135715,"2630 Sydney St, Station Area",DC Fast,0.3102,76.9,15.91,58.5,Electrify America,162,CHAdeMO,2014,No,3.8,9,Quarterly
EVST01184,33.9119,137.746666,"8044 Tokyo St, Station Area",AC Level 2,0.1672,52.4,1.53,21.3,Shell Recharge,30,"CCS, CHAdeMO",2013,Yes,4.4,28,Quarterly
EVST01185,34.509791,139.60915,"5045 Tokyo St, Station Area",AC Level 2,0.552801933841026,72.4,3.26,193.7581815734659,Tesla,21,CCS,2013,No,5.0,13,Annual
EVST01186,50.562276,0.328853,"5343 London St, Station Area",DC Fast,0.3264,95.4,13.37,30.0,BP Pulse,148,"CCS, Tesla Proprietary",2019,No,3.9,11,Quarterly
EVST01187,36.189168,-123.52381,"6452 San Francisco St, Station Area",DC Fast,0.3157,85.6,4.8,42.3,Shell Recharge,215,"CCS, CHAdeMO, Tesla Proprietary",2021,Yes,4.1,25,Quarterly
EVST01188,47.278769,2.39469,"2766 Paris St, Station Area",AC Level 2,0.1517,52.5,32.31,1.0,Shell Recharge,26,"CCS, J1772, Tesla Proprietary",2022,No,4.4,12,Quarterly
EVST01189,48.640173,-0.047724,"7135 Paris St, Station Area",DC Fast,0.3069,94.2,10.63,35.1,Blink,171,"CCS, CHAdeMO, Tesla Proprietary",2013,Yes,,22,Quarterly
EVST01190,35.949822,-120.304541,"303 San Francisco St, Station Area",AC Level 1,0.089,91.3,35.89,1.0,EVgo,6,"CCS, CHAdeMO",2015,Yes,4.3,5,Quarterly
EVST01191,36.93939,138.627878,"1137 Tokyo St, Station Area",AC Level 1,0.0741,77.3,2.21,21.2,Electrify America,8,CCS,2016,No,3.7,10,Annual
EVST01192,50.13077,2.9193,"8157 London St, Station Area",AC Level 1,0.0752,51.1,21.83,16.0,BP Pulse,4,"J1772, Type 2",2020,Yes,4.0,29,Monthly
EVST01193,55.721753,-0.176511,"6581 London St, Station Area",AC Level 2,0.2012,78.1,1.24,51.4,ChargePoint,19,"CCS, Type 2",2012,No,4.0,8,Monthly
EVST01194,-34.545877,152.75138,"1765 Sydney St, Station Area",DC Fast,0.4355,52.7,14.36,29.3,Blink,222,Tesla Proprietary,2022,No,3.6,25,Quarterly
EVST01195,48.964626,2.272246,"4387 Paris St, Station Area",AC Level 2,0.1139,66.0,6.89,44.2,Blink,29,J1772,2013,No,4.1,14,Quarterly
EVST01196,46.913588,2.306084,"518 Paris St, Station Area",AC Level 2,0.1122,81.4,0.21,37.9,Blink,24,CCS,2018,No,3.1,28,Bi-Annual
